1458489600;411.9
1458489602;411.9
1458489604;411.174
1458489608;411.174
1458489610;411.9
1458489612;411.9
1458489614;411.9
1458489618;411.9
1458489620;411.899
1458489622;411.9
1458489625;411.9
1458489629;411.9
1458489631;411.9
1458489633;411.9
1458489635;411.9
1458489639;411.9
1458489641;411.9
1458489643;411.175
1458489645;411.175
1458489649;411.175
1458489651;411.175
1458489653;411.175
1458489657;411.175
1458489659;411.175
1458489661;411.175
1458489663;411.175
1458489667;411.175
1458489669;411.175
1458489671;411.175
1458489673;411.175
1458489677;411.175
1458489679;411.175
1458489681;411.175
1458489685;411.175
1458489687;411.175
1458489693;411.175
1458489695;411.175
1458489697;411.175
1458489701;411.175
1458489703;411.175
1458489705;411.9
1458489707;411.9
1458489711;411.9
1458489713;411.9
1458489715;411.9
1458489719;411.9
1458489721;411.9
1458489723;411.9
1458489727;411.9
1458489729;411.9
1458489731;411.9
1458489733;411.9
1458489737;411.9
1458489739;411.9
1458489741;411.9
1458489743;411.9
1458489747;411.9
1458489749;411.9
1458489751;411.9
1458489755;411.9
1458489757;411.9
1458489759;411.9
1458489761;411.9
1458489765;411.9
1458489767;411.9
1458489769;411.9
1458489771;411.9
1458489775;411.9
1458489777;411.9
1458489779;411.9
1458489781;411.9
1458489785;411.9
1458489787;411.9
1458489789;411.9
1458489791;411.9
1458489795;411.9
1458489797;411.9
1458489799;411.9
1458489801;411.9
1458489805;411.9
1458489807;411.9
1458489809;411.9
1458489813;411.9
1458489815;411.9
1458489817;411.9
1458489819;411.9
1458489823;411.9
1458489825;411.9
1458489827;411.9
1458489831;411.9
1458489833;411.9
1458489835;411.9
1458489837;411.9
1458489839;411.9
1458489843;411.9
1458489845;411.9
1458489847;411.9
1458489849;411.9
1458489853;411.9
1458489855;411.9
1458489857;411.457
1458489859;411.457
1458489863;411.457
1458489865;411.457
1458489867;411.457
1458489871;411.457
1458489873;411.457
1458489875;411.457
1458489877;411.457
1458489881;411.457
1458489883;411.457
1458489885;411.457
1458489887;411.457
1458489891;411.458
1458489893;411.458
1458489895;411.458
1458489899;411.458
1458489901;411.458
1458489903;411.459
1458489905;411.459
1458489909;411.459
1458489911;411.458
1458489913;411.458
1458489915;411.458
1458489919;411.458
1458489921;411.458
1458489923;411.458
1458489927;411.458
1458489929;411.458
1458489931;411.458
1458489933;411.458
1458489937;411.458
1458489939;411.458
1458489941;411.458
1458489945;411.458
1458489947;411.458
1458489949;411.458
1458489953;411.458
1458489955;411.458
1458489957;411.458
1458489959;411.463
