1449075600;356.785
1449075602;356.785
1449075604;357.7
1449075606;357.7
1449075608;357.7
1449075610;357.7
1449075614;357.7
1449075616;357.7
1449075618;357.7
1449075620;357.7
1449075624;357.7
1449075626;357.7
1449075628;357.7
1449075630;357.7
1449075632;357.7
1449075636;357.7
1449075638;357.7
1449075640;357.7
1449075642;357.7
1449075646;357.7
1449075648;357.7
1449075650;357.7
1449075652;357.7
1449075654;357.7
1449075656;357.7
1449075658;357.423
1449075662;357.423
1449075664;357.423
1449075666;357.423
1449075668;357.423
1449075670;357.7
1449075672;357.7
1449075676;357.7
1449075678;357.284
1449075680;357.284
1449075682;357.284
1449075684;357.284
1449075688;357.284
1449075690;357.284
1449075692;357.284
1449075694;357.284
1449075696;357.284
1449075698;357.61
1449075702;357.61
1449075704;357.61
1449075706;357.61
1449075708;357.61
1449075712;357.61
1449075714;357.61
1449075716;357.61
1449075720;357.61
1449075722;357.61
1449075724;357.61
1449075726;357.61
1449075728;357.61
1449075732;357.61
1449075734;357.61
1449075738;357.346
1449075740;357.346
1449075742;357.7
1449075744;357.7
1449075746;357.7
1449075748;357.7
1449075752;356.371
1449075754;356.371
1449075756;356.371
1449075758;356.371
1449075760;356.371
1449075764;356.371
1449075766;356.371
1449075768;356.371
1449075770;356.371
1449075772;356.371
1449075776;356.371
1449075778;356.371
1449075780;356.371
1449075782;356.371
1449075784;356.8
1449075788;356.8
1449075790;356.8
1449075792;356.8
1449075794;356.8
1449075796;356.8
1449075798;357.214
1449075802;357.214
1449075804;357.154
1449075806;357.154
1449075808;357.154
1449075810;357.154
1449075812;357.154
1449075814;357.154
1449075819;357.236
1449075821;357.236
1449075823;357.236
1449075825;357.236
1449075827;357.209
1449075829;357.154
1449075833;357.154
1449075835;357.154
1449075837;357.154
1449075839;357.154
1449075841;357.07
1449075845;356.998
1449075847;356.998
1449075849;356.998
1449075851;356.998
1449075853;356.998
1449075857;356.998
1449075859;356.998
1449075861;356.998
1449075863;356.998
1449075865;356.998
1449075869;356.998
1449075871;356.998
1449075873;356.272
1449075875;356.272
1449075877;356.272
1449075879;356.272
1449075881;356.272
1449075885;356.272
1449075887;356.272
1449075889;356.272
1449075891;356.272
1449075893;356.272
1449075895;356.272
1449075899;356.86
1449075901;356.86
1449075903;357.154
1449075905;357.154
1449075907;357.154
1449075911;357.154
1449075913;357.154
1449075915;357.154
1449075917;357.154
1449075919;357.154
1449075921;357.154
1449075925;357.154
1449075927;357.154
1449075929;357.154
1449075931;357.154
1449075933;357.154
1449075935;357.154
1449075939;357.011
1449075941;357.011
1449075943;357.011
1449075945;357.011
1449075947;357.011
1449075951;357.011
1449075953;357.011
1449075955;357.01
1449075959;357.01
1449075961;357.01
1449075963;357.01
1449075965;357.01
1449075967;357.01
1449075969;357.01
1449075973;357.01
1449075975;357.01
1449075977;357.01
1449075979;357.01
1449075981;357
1449075983;357
1449075987;357
1449075989;357
1449075991;357
1449075993;357
1449075995;357
1449075999;357
1449076001;357
1449076003;357.01
1449076007;357
1449076009;357
1449076011;357
1449076013;357
1449076015;357
1449076017;357
1449076019;357
1449076023;357
1449076025;357
1449076027;357
1449076029;357
1449076033;357
1449076035;356.999
1449076037;356.999
1449076039;356.999
1449076041;356.999
1449076043;356.999
1449076047;356.999
1449076049;356.999
1449076051;356.999
1449076053;356.999
1449076055;356.999
1449076059;356.999
1449076061;356.999
1449076063;356.999
1449076065;356.999
1449076067;356.999
1449076071;356.999
1449076073;356.999
1449076075;356.999
1449076077;356.999
1449076079;356.999
1449076081;356.999
1449076085;356.999
1449076087;356.999
1449076089;356.999
1449076091;356.999
1449076095;356.664
1449076097;356.664
1449076099;356.664
1449076101;356.664
1449076105;356.664
1449076107;356.664
1449076109;356.664
1449076111;356.664
1449076113;356.664
1449076117;356.663
1449076119;356.663
1449076121;356.663
1449076123;356.663
1449076125;356.663
1449076127;356.663
1449076129;356.663
1449076133;356.663
1449076135;356.663
1449076137;356.663
1449076139;356.663
1449076141;356.663
1449076145;356.664
1449076147;356.664
1449076149;356.664
1449076151;356.664
1449076153;356.664
1449076157;356.664
1449076159;356.664
1449076161;356.664
1449076163;356.664
1449076165;356.664
1449076167;356.664
1449076171;356.664
1449076173;357
1449076175;357
1449076177;357
1449076179;356.664
1449076181;356.664
1449076185;356.664
1449076187;356.664
1449076189;356.664
1449076191;356.664
1449076193;356.664
1449076195;356.664
1449076199;356.664
1449076201;356.664
1449076203;356.908
1449076205;356.908
1449076207;356.908
1449076209;356.908
1449076213;356.908
1449076215;356.908
1449076217;356.908
1449076219;356.908
1449076221;356.908
1449076223;356.908
1449076225;356.908
1449076229;356.908
1449076231;356.999
1449076233;356.999
1449076235;356.999
1449076239;356.999
1449076241;356.999
1449076245;356.999
1449076247;357
1449076249;357
1449076251;357
1449076253;357
1449076255;357
1449076259;357
1449076261;356.999
1449076263;356.999
1449076265;357
1449076267;357
1449076271;357
1449076273;357
1449076275;357
1449076277;357
1449076279;357
1449076281;357
1449076285;357
1449076287;357
1449076289;356.937
1449076291;356.937
1449076293;356.937
1449076295;356.937
1449076297;357
1449076301;357
1449076303;357
1449076305;357
1449076307;357
1449076309;357
1449076311;357
1449076315;357
1449076317;357
1449076319;357
1449076321;357
1449076323;357
1449076325;357
1449076329;357
1449076331;357
1449076333;357
1449076335;357
1449076337;357
1449076341;357
1449076343;357
1449076345;357
1449076349;357
1449076351;356.999
1449076353;356.999
1449076355;357
1449076357;357
1449076359;357
1449076361;358
1449076365;357.81
1449076367;358.001
1449076369;357.888
1449076371;357.888
1449076373;357.888
1449076375;357.888
1449076377;357.888
1449076381;357.888
1449076383;357.888
1449076385;357.888
1449076387;357.888
1449076391;357.888
1449076393;357.888
1449076395;357.888
1449076397;357.888
1449076399;357.888
1449076401;358.086
1449076405;358.086
1449076407;358.086
1449076409;358
1449076411;358.086
1449076413;358.086
1449076417;358.086
1449076419;358.086
1449076421;358.086
1449076423;358.086
1449076425;358.086
1449076427;358.086
1449076429;358.086
1449076433;358.086
1449076435;358
1449076437;358
1449076439;358
1449076441;358
1449076445;358
1449076447;358
1449076449;358
1449076451;358
1449076453;358
1449076455;358
1449076459;358.086
1449076461;358.086
1449076463;358.086
1449076465;358.086
1449076467;358.086
1449076471;358.086
1449076473;358.086
1449076475;358.086
1449076477;358.086
1449076479;358.086
1449076481;358
1449076485;358.086
1449076487;358.086
1449076489;358.086
1449076491;358.086
1449076493;358.086
1449076497;357.962
1449076499;357.962
1449076501;358.086
1449076503;358.086
1449076505;358.086
